timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T17:50:41.882+02:00,39.3059,6,move:named:Down#1/10,1,0,35.06,-41.48,125.33,-86.04,-35.5,3.42,146.0,-64.0,295.2,-91.78,2.15,-90.52
2026-02-18T17:50:44.920+02:00,42.3442,6,move:named:Down#2/10,1,0,38.14,-34.36,116.8,-91.58,-38.05,7.47,147.3,-63.3,293.3,-97.18,1.79,-90.49
2026-02-18T17:50:47.959+02:00,45.3828,6,move:named:Down#3/10,1,0,42.18,-27.07,106.78,-95.97,-41.22,12.48,148.1,-62.9,292.2,-102.16,1.56,-90.53
2026-02-18T17:50:50.997+02:00,48.4212,6,move:named:Down#4/10,1,0,47.54,-18.45,94.04,-100.01,-44.82,19.24,148.6,-62.6,291.3,-107.06,1.42,-90.39
2026-02-18T17:50:54.037+02:00,51.4609,6,move:named:Down#5/10,1,0,53.96,-8.34,76.99,-103.0,-48.25,28.3,149.4,-61.6,290.1,-112.08,1.17,-90.13
2026-02-18T17:50:57.079+02:00,54.503,6,move:named:Down#6/10,1,0,60.99,5.18,51.67,-103.0,-50.88,39.72,149.7,-61.6,288.5,-117.05,0.71,-89.97
2026-02-18T17:51:00.115+02:00,57.5389,6,move:named:Down#7/10,1,0,3.25,-36.56,78.57,-74.61,-4.3,2.54,151.3,-64.3,286.9,-122.5,-0.16,-91.74
2026-02-18T17:51:03.153+02:00,60.577,6,move:named:Down#8/10,1,0,3.33,-32.69,68.46,-72.94,-3.16,2.28,152.6,-61.5,286.0,-127.11,-0.08,-90.56
2026-02-18T17:51:06.192+02:00,63.6157,6,move:named:Down#9/10,1,0,3.33,-27.68,56.25,-70.4,-2.63,2.19,152.7,-60.3,285.5,-131.78,-0.12,-90.08
2026-02-18T17:51:09.230+02:00,66.6542,6,move:named:Down#10/10,1,0,3.51,-21.44,40.69,-66.0,-2.46,2.19,153.2,-59.5,284.6,-136.7,-0.28,-89.77
2026-02-18T17:51:13.790+02:00,71.2136,7,move:named:Left#1/10,1,0,-2.9,-29.79,55.37,-67.58,5.36,-4.92,153.7,-59.5,285.6,-131.78,-0.08,-85.62
2026-02-18T17:51:16.827+02:00,74.2512,7,move:named:Left#2/10,1,0,-10.81,-37.08,65.91,-67.76,15.38,-12.12,153.1,-59.8,285.6,-127.29,-0.02,-81.31
2026-02-18T17:51:19.865+02:00,77.289,7,move:named:Left#3/10,1,0,-18.72,-44.03,73.91,-67.67,27.33,-18.28,152.6,-57.7,284.7,-122.98,1.1,-76.24
2026-02-18T17:51:22.903+02:00,80.3272,7,move:named:Left#4/10,1,0,-25.75,-51.15,80.15,-66.0,38.4,-23.73,153.3,-57.7,285.1,-118.14,1.19,-71.6
2026-02-18T17:51:25.941+02:00,83.3648,7,move:named:Left#5/10,1,0,-31.9,-57.91,85.07,-64.07,47.98,-27.86,153.3,-60.2,284.7,-113.7,1.19,-68.19
2026-02-18T17:51:28.979+02:00,86.4033,7,move:named:Left#6/10,1,0,-36.56,-64.59,88.94,-61.52,57.65,-31.2,153.1,-60.4,285.2,-108.86,1.37,-63.8
2026-02-18T17:51:32.017+02:00,89.4408,7,move:named:Left#7/10,1,0,-39.99,-71.1,91.84,-57.91,66.35,-33.75,152.6,-60.6,286.1,-104.02,1.0,-59.47
2026-02-18T17:51:35.055+02:00,92.4791,7,move:named:Left#8/10,1,0,-42.09,-78.13,93.6,-51.94,73.91,-34.1,153.4,-61.4,286.1,-99.48,1.26,-55.36
2026-02-18T17:51:38.094+02:00,95.518,7,move:named:Left#9/10,1,0,-43.41,-86.39,94.39,-40.16,82.26,-31.46,151.7,-59.4,287.7,-94.1,0.46,-50.0
2026-02-18T17:51:41.134+02:00,98.5579,7,move:named:Left#10/10,1,0,-43.59,-92.02,64.33,35.85,87.97,7.73,150.4,-57.5,287.2,-89.71,-0.43,-45.59
2026-02-18T17:51:45.695+02:00,103.1188,8,move:named:Right#1/10,1,0,-43.06,-97.82,87.36,10.63,79.54,1.75,150.1,-58.0,285.7,-89.96,1.58,-53.52
2026-02-18T17:51:48.734+02:00,106.1582,8,move:named:Right#2/10,1,0,-40.07,-98.26,101.42,-4.13,66.88,0.7,151.7,-59.6,285.4,-90.37,1.59,-63.2
2026-02-18T17:51:51.774+02:00,109.1978,8,move:named:Right#3/10,1,0,-33.48,-95.71,113.81,-19.42,51.15,0.43,152.8,-59.8,284.6,-90.82,1.46,-72.34
2026-02-18T17:51:54.813+02:00,112.2373,8,move:named:Right#4/10,1,0,-20.12,-87.62,124.8,-38.4,28.91,0.17,152.8,-58.8,284.9,-91.07,0.77,-81.21
2026-02-18T17:51:57.852+02:00,115.2759,8,move:named:Right#5/10,1,0,-20.12,-87.62,124.8,-38.32,28.74,0.17,152.8,-59.2,285.1,-91.0,0.72,-81.39
2026-02-18T17:52:00.899+02:00,118.3231,8,move:named:Right#6/10,1,0,-20.12,-87.62,124.8,-38.23,28.65,0.17,152.7,-59.3,285.2,-90.92,0.68,-81.48
2026-02-18T17:52:03.937+02:00,121.361,8,move:named:Right#7/10,1,0,-20.12,-87.62,124.8,-38.23,28.65,0.17,152.7,-59.3,285.2,-90.92,0.68,-81.48
2026-02-18T17:52:06.975+02:00,124.399,8,move:named:Right#8/10,1,0,-20.12,-87.62,124.8,-38.23,28.65,0.17,152.7,-59.3,285.2,-90.92,0.68,-81.48
2026-02-18T17:52:10.013+02:00,127.4373,8,move:named:Right#9/10,1,0,-20.12,-87.62,124.8,-38.23,28.65,0.17,152.7,-59.3,285.2,-90.92,0.68,-81.48
2026-02-18T17:52:13.054+02:00,130.4783,8,move:named:Right#10/10,1,0,91.23,-75.93,130.25,-53.43,-136.66,-0.08,150.9,-60.1,287.6,-90.63,0.51,-135.44
2026-02-18T17:52:17.612+02:00,135.0363,9,move:named:UP#1/10,1,0,91.23,-75.93,130.25,-54.22,-136.93,-0.08,150.4,-59.5,288.9,-90.06,-0.02,-135.7
2026-02-18T17:52:20.650+02:00,138.074,9,move:named:UP#2/10,1,0,91.23,-75.93,130.25,-54.31,-136.93,-0.08,150.4,-59.4,289.0,-89.99,-0.08,-135.7
2026-02-18T17:52:23.688+02:00,141.1122,9,move:named:UP#3/10,1,0,91.23,-75.93,130.25,-54.4,-137.02,-0.08,150.3,-59.4,289.2,-89.93,-0.14,-135.79
2026-02-18T17:52:26.727+02:00,144.151,9,move:named:UP#4/10,1,0,91.23,-75.93,130.25,-54.4,-137.02,-0.08,150.3,-59.4,289.2,-89.93,-0.14,-135.79
2026-02-18T17:52:29.764+02:00,147.1885,9,move:named:UP#5/10,1,0,91.23,-75.93,130.25,-54.4,-137.02,-0.08,150.3,-59.4,289.2,-89.93,-0.14,-135.79
2026-02-18T17:52:32.803+02:00,150.2265,9,move:named:UP#6/10,1,0,91.23,-75.93,130.25,-54.4,-137.02,-0.08,150.3,-59.4,289.2,-89.93,-0.14,-135.79
2026-02-18T17:52:35.841+02:00,153.2646,9,move:named:UP#7/10,1,0,91.23,-75.93,130.25,-54.4,-137.02,-0.08,150.3,-59.4,289.2,-89.93,-0.14,-135.79
2026-02-18T17:52:38.880+02:00,156.3045,9,move:named:UP#8/10,1,0,60.9,-98.96,131.39,28.91,-43.94,-66.35,148.3,-42.4,310.7,-49.72,-11.48,-102.14
2026-02-18T17:52:41.922+02:00,159.3456,9,move:named:UP#9/10,1,0,32.69,-102.74,118.38,10.37,11.42,-60.99,154.4,54.0,320.8,-39.67,-55.95,-89.29
2026-02-18T17:52:45.462+02:00,162.8859,9,move:named:UP#10/10,1,0,3.69,-107.84,103.53,-8.61,67.58,-55.01,171.7,63.7,255.6,-96.61,-42.75,-13.62
2026-02-18T17:52:55.749+02:00,173.1733,10,move:home#1/10,1,0,4.65,-133.06,120.93,52.82,-3.51,-2.37,152.2,-58.9,288.3,-49.39,0.49,-89.55
2026-02-18T17:52:58.789+02:00,176.2132,10,move:home#2/10,1,0,5.0,-131.92,127.35,39.99,-4.04,-2.28,154.1,-59.0,286.9,-54.68,0.47,-89.6
2026-02-18T17:53:01.828+02:00,179.2516,10,move:home#3/10,1,0,5.62,-128.23,133.06,26.01,-4.74,-2.28,154.1,-58.9,287.1,-59.26,0.46,-89.62
2026-02-18T17:53:04.867+02:00,182.2906,10,move:home#4/10,1,0,6.06,-122.43,137.54,10.37,-5.36,-2.28,155.8,-59.0,286.2,-64.63,0.23,-89.75
2026-02-18T17:53:07.909+02:00,185.3326,10,move:home#5/10,1,0,6.59,-114.43,140.88,-4.48,-6.06,-2.28,153.3,-59.4,287.8,-68.15,0.14,-89.88
2026-02-18T17:53:10.949+02:00,188.3726,10,move:home#6/10,1,0,7.47,-104.5,142.64,-21.79,-7.03,-2.28,155.0,-59.1,286.1,-73.77,-0.21,-89.91
2026-02-18T17:53:13.988+02:00,191.4117,10,move:home#7/10,1,0,7.99,-93.95,142.64,-36.38,-7.73,-1.84,153.4,-59.5,286.8,-77.8,-0.16,-89.95
2026-02-18T17:53:17.026+02:00,194.4495,10,move:home#8/10,1,0,9.22,-83.4,141.24,-49.21,-8.96,-1.49,151.3,-59.4,287.7,-81.49,-0.14,-89.85
2026-02-18T17:53:20.063+02:00,197.4874,10,move:home#9/10,1,0,9.75,-74.35,137.46,-59.06,-9.58,-0.87,151.2,-59.5,288.0,-86.01,-0.2,-89.86
2026-02-18T17:53:23.110+02:00,200.5342,10,move:home#10/10,1,0,10.1,-66.62,132.62,-66.26,-10.01,-0.26,150.4,-59.7,288.5,-90.25,-0.3,-89.91
