timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T17:42:23.342+02:00,16.4156,5,move:home,1,0,3.07,-110.56,45.96,-32.34,-2.19,-0.26,252.7,-54.7,0.0,173.04,-2.14,-86.39
2026-02-18T17:42:26.405+02:00,19.4784,5,move:home,1,0,10.1,-66.62,131.92,-66.88,-7.64,-0.26,152.5,-54.1,286.7,-91.56,-0.47,-87.52
2026-02-18T17:42:27.957+02:00,21.0301,5,move:home,1,0,10.1,-66.62,131.92,-66.62,-8.52,-0.26,152.2,-56.1,287.3,-91.3,-0.45,-88.4
2026-02-18T17:42:29.523+02:00,22.5963,5,move:home,1,0,10.1,-66.62,131.92,-66.44,-9.14,-0.26,152.0,-57.5,287.7,-91.12,-0.44,-89.02
2026-02-18T17:42:31.075+02:00,24.1483,5,move:home,1,0,10.1,-66.62,131.92,-66.26,-9.4,-0.26,151.8,-58.1,288.0,-90.95,-0.42,-89.29
2026-02-18T17:42:32.627+02:00,25.7002,5,move:home,1,0,10.1,-66.62,131.92,-66.26,-9.66,-0.26,151.8,-58.7,288.0,-90.95,-0.42,-89.55
2026-02-18T17:42:34.179+02:00,27.2524,6,move:named:Down,1,0,10.1,-66.62,131.92,-66.18,-9.93,-0.26,151.7,-59.3,288.2,-90.86,-0.41,-89.81
2026-02-18T17:42:37.231+02:00,30.3045,6,move:named:Down,1,0,3.86,-21.35,40.51,-66.18,-4.39,1.66,153.5,-62.8,284.2,-136.88,-2.07,-90.35
2026-02-18T17:42:38.784+02:00,31.8567,6,move:named:Down,1,0,3.86,-21.35,40.42,-66.18,-3.69,1.66,153.6,-61.2,284.0,-137.0,-1.56,-89.86
2026-02-18T17:42:40.322+02:00,33.3947,6,move:named:Down,1,0,3.86,-21.35,40.42,-66.18,-3.16,1.66,153.5,-60.1,283.9,-137.02,-1.17,-89.51
2026-02-18T17:42:41.874+02:00,34.9467,6,move:named:Down,1,0,3.86,-21.35,40.42,-66.0,-2.9,1.66,153.6,-59.5,284.3,-136.86,-0.97,-89.33
2026-02-18T17:42:43.435+02:00,36.5084,7,move:home,1,0,3.86,-21.35,40.42,-66.0,-2.81,1.66,153.6,-59.3,284.3,-136.86,-0.91,-89.27
2026-02-18T17:42:46.514+02:00,39.5868,7,move:home,1,0,10.1,-65.91,131.92,-65.12,-7.91,0.7,148.3,-55.7,292.2,-89.12,0.82,-87.87
2026-02-18T17:42:48.065+02:00,41.1383,7,move:home,1,0,10.1,-65.91,131.92,-65.39,-8.78,0.52,148.7,-57.3,291.6,-89.39,0.62,-88.67
2026-02-18T17:42:49.617+02:00,42.6906,7,move:home,1,0,10.1,-65.91,131.92,-65.47,-9.22,0.43,148.9,-58.3,291.4,-89.47,0.52,-89.11
2026-02-18T17:42:52.685+02:00,45.7584,8,move:named:Left,1,0,88.68,27.42,73.82,-98.7,-45.61,0.35,151.7,-64.0,289.3,-88.21,2.17,-46.89
