timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-19T10:01:46.022+02:00,9.1944,5,move:home:edited,1,0,3.77,-86.13,123.75,-38.93,-2.46,-0.43,182.8,-56.8,286.8,-91.31,-0.49,-88.67
2026-02-19T10:01:49.110+02:00,12.2825,6,move:named:Left:edited,1,0,-15.64,-93.69,113.99,-21.0,24.78,-0.35,181.8,-62.0,287.7,-90.63,-0.05,-80.85
2026-02-19T10:01:52.197+02:00,15.3695,7,move:named:Left:edited,1,0,-27.07,-96.67,100.81,-4.74,46.75,-0.26,181.5,-61.2,288.2,-90.42,0.18,-70.31
2026-02-19T10:01:55.273+02:00,18.4454,8,move:named:Left:edited,1,0,-33.31,-96.41,85.42,10.72,63.1,-0.17,181.4,-61.0,287.9,-90.11,0.05,-60.2
2026-02-19T10:01:58.350+02:00,21.5223,9,move:named:Left:edited,1,0,-36.38,-92.63,66.7,25.48,76.11,-0.17,182.0,-61.4,287.2,-90.1,0.25,-50.27
2026-02-19T10:02:01.425+02:00,24.5973,10,move:named:Left:edited,1,0,-37.44,-89.2,55.45,33.39,82.08,-0.17,181.1,-61.8,287.5,-90.04,0.17,-45.35
2026-02-19T10:02:04.501+02:00,27.6733,11,move:home:edited,1,0,3.51,-86.22,123.66,-38.75,-2.19,-0.17,182.8,-57.1,286.8,-91.31,-0.22,-88.67
2026-02-19T10:02:07.577+02:00,30.7493,12,move:named:Down:edited,1,0,3.51,-71.54,113.81,-52.99,-2.81,0.43,181.2,-58.5,287.6,-100.7,-0.09,-89.32
2026-02-19T10:02:10.650+02:00,33.8225,13,move:named:Down:edited,1,0,3.51,-65.12,106.78,-56.77,-2.81,0.7,180.9,-58.5,289.1,-105.09,-0.05,-89.38
2026-02-19T10:02:13.723+02:00,36.8961,14,move:named:Down:edited,1,0,3.42,-59.15,98.7,-59.67,-2.81,0.87,181.1,-58.8,289.1,-110.1,-0.14,-89.51
2026-02-19T10:02:16.798+02:00,39.9711,15,move:named:Down:edited,1,0,3.42,-53.52,89.56,-61.61,-2.81,1.05,181.6,-58.8,288.0,-115.54,-0.26,-89.56
2026-02-19T10:02:19.874+02:00,43.0462,16,move:named:Down:edited,1,0,3.07,-47.81,79.27,-61.78,-2.81,1.14,181.3,-59.9,288.6,-120.28,-0.43,-89.92
2026-02-19T10:02:22.948+02:00,46.1211,17,move:named:Down:edited,1,0,2.98,-41.92,67.32,-61.25,-2.81,1.23,181.6,-60.1,287.4,-125.81,-0.64,-90.01
2026-02-19T10:02:26.025+02:00,49.1972,18,move:named:Down:edited,1,0,2.63,-35.15,52.99,-58.35,-2.72,1.31,181.2,-61.0,288.4,-130.46,-0.76,-90.29
2026-02-19T10:02:29.102+02:00,52.2742,19,move:named:Down:edited,1,0,2.46,-24.52,29.35,-51.32,-1.93,1.31,181.3,-59.9,287.9,-136.46,-0.49,-89.82
2026-02-19T10:02:32.178+02:00,55.3507,20,move:home:edited,1,0,3.51,-85.86,123.66,-37.7,-2.37,0.7,180.5,-57.6,290.2,-89.91,0.7,-88.85
