timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T17:56:03.802+02:00,119.0858,9,move:named:UP#6/10,1,0,91.23,-75.14,130.25,-54.4,-137.9,-0.08,148.9,-62.9,288.3,-90.52,0.38,-136.67
2026-02-18T17:56:06.840+02:00,122.124,9,move:named:UP#7/10,1,0,91.23,-75.14,130.25,-54.4,-137.81,-0.08,149.1,-62.8,288.3,-90.52,0.38,-136.58
2026-02-18T17:56:09.884+02:00,125.168,9,move:named:UP#8/10,1,0,67.58,-97.47,135.79,33.22,-53.7,-67.14,153.0,-60.6,286.4,-55.83,0.29,-99.12
2026-02-18T17:56:12.926+02:00,128.2097,9,move:named:UP#9/10,1,0,80.59,-83.93,137.63,30.23,-50.27,-82.26,152.3,-59.4,287.4,-50.53,-0.1,-94.46
2026-02-18T17:56:15.967+02:00,131.2506,9,move:named:UP#10/10,1,0,88.94,-73.21,141.85,19.86,-45.52,-87.97,151.9,-59.2,287.9,-45.54,-0.05,-89.63
2026-02-18T17:56:20.533+02:00,135.8164,10,move:home#1/10,1,0,82.0,-79.01,142.82,16.34,-48.33,-77.69,150.4,-58.9,289.7,-49.08,-0.58,-89.85
2026-02-18T17:56:23.573+02:00,138.857,10,move:home#2/10,1,0,74.7,-83.75,145.28,7.38,-50.97,-64.77,151.0,-58.0,289.7,-54.01,-0.95,-89.72
2026-02-18T17:56:26.614+02:00,141.8981,10,move:home#3/10,1,0,67.58,-85.51,148.62,-5.97,-51.67,-51.24,151.1,-58.3,289.4,-58.61,-0.61,-89.56
2026-02-18T17:56:29.656+02:00,144.94,10,move:home#4/10,1,0,60.55,-83.58,151.52,-23.55,-51.41,-38.32,152.6,-58.3,288.0,-64.13,-0.81,-90.14
2026-02-18T17:56:32.699+02:00,147.983,10,move:home#5/10,1,0,53.78,-77.51,152.49,-41.48,-48.51,-27.42,152.5,-58.2,288.4,-68.55,-0.98,-90.19
2026-02-18T17:56:35.741+02:00,151.0251,10,move:home#6/10,1,0,47.63,-70.57,152.13,-56.51,-44.73,-18.63,151.3,-59.2,287.7,-72.49,-0.4,-90.05
2026-02-18T17:56:38.781+02:00,154.065,10,move:home#7/10,1,0,42.27,-64.16,148.97,-67.76,-40.95,-12.04,151.6,-59.1,287.5,-77.2,-0.65,-90.1
2026-02-18T17:56:41.819+02:00,157.1031,10,move:home#8/10,1,0,38.23,-58.79,144.49,-74.97,-37.61,-7.11,151.4,-58.9,287.8,-81.52,-0.52,-89.95
2026-02-18T17:56:44.856+02:00,160.1402,10,move:home#9/10,1,0,35.06,-53.87,138.95,-80.15,-35.15,-3.33,151.1,-59.7,288.1,-85.97,-0.49,-90.22
2026-02-18T17:56:47.894+02:00,163.1776,10,move:home#10/10,1,0,33.92,-48.51,132.62,-84.37,-34.1,-0.26,150.6,-59.9,288.7,-90.21,-0.41,-90.17
